tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,202,200665,,,Yuta Kawahashi,R,175,JPN,27.6,202293,,,Charles Bertimon,U,,FRA,26.0,6-3 6-0,3,R16,72,1,3,40,23,15,12,7,1,2,0,4,50,27,13,7,8,3,9,769,34,1200,8
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,203,126971,,,Marcus Walters,R,,GBR,27.4,211490,,,Daniel Verbeek,U,,NED,21.2,7-5 6-3,3,R16,101,7,4,53,29,22,15,10,0,2,1,3,62,35,21,11,11,4,9,1004,15,1354,5
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,201,212949,,,Ziga Sesko,U,,SLO,17.1,209866,,,Karlis Ozolins,R,196,LAT,23.2,7-5 6-1,3,R16,109,5,4,75,42,31,16,10,1,2,6,6,66,41,25,10,9,7,11,,,1089,11
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,206,202369,,,Daniel Salazar Martinez,U,,COL,24.5,125806,,,Dominik Kellovsky,R,183,CZE,29.1,3-6 6-3 6-4,3,R16,143,0,1,96,77,51,11,14,6,8,7,3,78,43,33,18,14,2,5,1206,8,597,60
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,205,209354,,,Ioannis Xilas,U,,GRE,24.3,211651,,,Alexander Vasilev,U,,BUL,18.3,6-2 6-2,3,R16,80,0,3,52,35,24,10,8,2,3,1,5,53,30,16,9,8,5,10,671,47,991,15
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,302,209510,,,Nino Ehrenschneider,L,,GER,24.4,126971,,,Marcus Walters,R,,GBR,27.4,6-3 6-3,3,QF,80,2,0,50,38,31,7,9,1,1,2,2,54,33,22,11,9,3,6,652,51,1004,15
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,303,209354,,,Ioannis Xilas,U,,GRE,24.3,202369,,,Daniel Salazar Martinez,U,,COL,24.5,6-0 6-2,3,QF,71,1,4,55,39,24,9,7,1,2,1,1,52,42,17,3,7,4,10,671,47,1206,8
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,304,207664,,,Luca Staeheli,R,180,SUI,25.5,210731,,,Filip Jeff Planinsek,R,,SLO,24.2,6-2 3-6 6-0,3,QF,159,0,4,82,54,39,12,12,4,6,7,7,82,51,32,10,11,6,11,1085,11,623,56
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,301,212949,,,Ziga Sesko,U,,SLO,17.1,200665,,,Yuta Kawahashi,R,175,JPN,27.6,6-0 6-1,3,QF,74,3,1,59,35,24,13,7,5,5,0,1,41,27,13,3,6,3,8,,,769,34
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,401,209510,,,Nino Ehrenschneider,L,,GER,24.4,212949,,,Ziga Sesko,U,,SLO,17.1,6-4 6-1,3,SF,94,4,4,65,44,30,9,9,7,9,0,1,60,35,16,12,8,7,12,652,51,,
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,402,209354,,,Ioannis Xilas,U,,GRE,24.3,207664,,,Luca Staeheli,R,180,SUI,25.5,4-6 6-4 7-5,3,SF,206,0,5,109,75,50,13,16,8,12,3,1,91,59,37,17,16,4,9,671,47,1085,11
2025-M-ITF-GRE-2025-013,M15 Heraklion,Hard,32,15,20250929,501,209354,,,Ioannis Xilas,U,,GRE,24.3,209510,,,Nino Ehrenschneider,L,,GER,24.4,3-6 6-2 6-4,3,F,160,1,4,80,56,40,12,13,6,9,5,6,100,65,40,15,14,9,14,671,47,652,51
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,101,208013,,,Dane Sweeny,R,170,AUS,24.6,202323,,,Arjun Mehrotra,R,170,AUS,28.4,6-4 7-5,3,R32,110,0,2,68,42,34,15,11,5,5,0,1,70,50,36,9,11,6,8,274,194,1765,2
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,112,206921,,,Scott Jones,R,170,AUS,27.7,111187,,,Kaichi Uchida,R,180,JPN,31.1,7-5 6-2,3,R32,114,4,3,74,38,21,18,10,4,8,0,4,61,41,20,7,10,3,10,1126,10,367,136
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,107,124040,,,Colin Sinclair,R,188,NMI,30.7,214190,,,Nikolas Baker,U,,AUS,15.9,6-4 6-2,3,R32,70,5,2,46,32,26,8,9,1,2,4,1,54,33,20,10,9,3,7,740,37,,
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,113,106290,,,Filip Peliwo,R,180,POL,31.6,212757,,,Jack Bruce Smith,U,,AUS,23.8,6-4 6-4,3,R32,105,1,3,63,43,27,9,10,3,6,9,6,74,35,24,14,10,8,13,467,93,1442,4
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,111,200050,,,Finn Bass,R,180,GBR,25.9,213206,,,Benjamin O'Connell,U,,AUS,,6-2 6-1,3,R32,95,7,3,60,35,22,15,7,5,6,2,1,57,41,18,6,8,3,9,941,19,1356,5
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,110,212740,,,Tai Leonard Sach,U,,AUS,,202334,,,Jesse Delaney,R,173,AUS,26.8,6-1 6-3,3,R32,70,3,1,41,25,22,10,8,2,3,5,2,46,30,16,4,8,3,8,,,871,25
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,114,206923,,,Shinji Hazawa,R,175,JPN,26.4,206916,,,Joshua Charlton,U,,AUS,26.1,7-6(4) 6-1,3,R32,137,7,2,85,55,42,12,10,5,6,6,3,63,42,25,11,9,8,11,867,25,792,32
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,106,211727,,,Pavle Marinkov,R,188,AUS,19.6,214038,,,Laurence Teunissen,U,,NED,,6-3 6-3,3,R32,111,1,5,71,37,26,21,9,8,8,0,1,52,36,22,8,9,3,6,648,52,1505,3
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,104,213204,,,Zane Stevens,U,,AUS,19.3,117360,,,Marc Polmans,R,188,AUS,28.4,7-5 7-5,3,R32,125,2,3,73,45,32,16,12,1,3,1,9,81,50,32,13,12,8,12,1534,3,442,98
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,109,213178,,,Cruz Hewitt,U,,AUS,16.7,117359,,,Jake Delaney,R,185,AUS,28.3,6-4 6-4,3,R32,93,3,2,62,39,26,14,10,6,7,5,3,60,44,30,7,10,3,6,862,25,532,75
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,103,212174,,,Enzo Aguiard,U,,AUS,23.1,212825,,,Cian Maguire,U,,IRL,26.1,6-1 6-2,3,R32,76,6,1,50,33,28,7,8,2,2,0,3,41,24,14,6,7,3,7,1120,10,1903,1
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,102,208055,,,Ajeet Rai,R,188,NZL,26.6,209391,,,Corban Crowther,R,180,NZL,22.4,6-3 6-4,3,R32,105,4,4,64,38,30,11,10,6,8,1,2,65,41,23,11,9,4,8,563,67,1376,5
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,105,210672,,,Leo Vithoontien,L,185,JPN,26.1,201987,,,Masamichi Imamura,R,178,JPN,26.8,6-1 6-4,3,R32,82,1,0,54,37,26,10,8,3,3,1,2,54,36,21,7,9,2,6,793,32,497,84
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,108,202354,,,Matthew Dellavedova,R,191,AUS,25.3,213347,,,Jera Staley,U,,AUS,25.5,6-1 6-2,3,R32,,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,1,1,404,121,,
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,116,132052,,,Christian Langmo,R,191,USA,29.3,208653,,,Isaac Becroft,R,180,NZL,24.9,4-6 6-2 7-5,3,R32,175,16,1,95,58,44,19,15,6,8,1,0,88,66,43,12,15,4,8,325,159,965,17
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,115,209163,,,Emile Hudd,R,193,GBR,25.3,213801,,,Jake Dembo,R,,AUS,,6-1 6-2,3,R32,76,8,0,51,32,26,10,8,1,1,0,3,51,32,15,10,7,4,8,738,37,,
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,204,124040,,,Colin Sinclair,R,188,NMI,30.7,202354,,,Matthew Dellavedova,R,191,AUS,25.3,7-6(2) 6-4,3,R16,143,6,3,80,52,38,18,11,4,4,3,0,78,54,38,14,11,10,11,740,37,404,121
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,206,206921,,,Scott Jones,R,170,AUS,27.7,200050,,,Finn Bass,R,180,GBR,25.9,6-3 1-0 RET,3,R16,70,2,1,39,24,17,8,6,1,2,1,4,43,26,16,4,5,5,8,1126,10,941,19
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,205,212740,,,Tai Leonard Sach,U,,AUS,,213178,,,Cruz Hewitt,U,,AUS,16.7,6-3 5-7 6-2,3,R16,137,8,1,90,55,39,18,15,5,9,5,2,83,46,30,15,14,5,11,,,862,25
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,207,206923,,,Shinji Hazawa,R,175,JPN,26.4,106290,,,Filip Peliwo,R,180,POL,31.6,0-6 7-6(5) 6-2,3,R16,160,4,0,98,67,38,13,13,4,10,0,2,78,44,26,20,13,6,11,867,25,467,93
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,202,212174,,,Enzo Aguiard,U,,AUS,23.1,213204,,,Zane Stevens,U,,AUS,19.3,6-3 6-0,3,R16,67,7,0,42,30,24,8,8,0,0,1,2,39,21,11,9,7,1,5,1120,10,1534,3
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,208,209163,,,Emile Hudd,R,193,GBR,25.3,132052,,,Christian Langmo,R,191,USA,29.3,6-3 6-3,3,R16,104,8,4,52,28,24,13,9,1,2,2,1,56,27,18,12,9,0,4,738,37,325,159
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,201,208013,,,Dane Sweeny,R,170,AUS,24.6,208055,,,Ajeet Rai,R,188,NZL,26.6,6-2 6-3,3,R16,88,2,2,45,27,22,9,8,2,3,8,10,76,42,28,8,9,13,18,274,194,563,67
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,203,211727,,,Pavle Marinkov,R,188,AUS,19.6,210672,,,Leo Vithoontien,L,185,JPN,26.1,6-4 6-1,3,R16,105,4,2,54,28,19,14,9,2,4,1,7,56,29,16,10,8,4,9,648,52,793,32
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,301,208013,,,Dane Sweeny,R,170,AUS,24.6,212174,,,Enzo Aguiard,U,,AUS,23.1,4-6 6-4 6-4,3,QF,174,0,3,89,58,43,18,15,2,3,9,3,101,62,45,19,15,8,10,274,194,1120,10
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,303,206921,,,Scott Jones,R,170,AUS,27.7,212740,,,Tai Leonard Sach,U,,AUS,,0-6 6-4 7-6(5),3,QF,177,1,2,88,51,33,20,14,2,7,6,2,107,73,50,15,14,9,12,1126,10,,
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,304,209163,,,Emile Hudd,R,193,GBR,25.3,206923,,,Shinji Hazawa,R,175,JPN,26.4,6-1 6-2,3,QF,87,7,4,48,34,28,4,8,0,1,0,5,56,43,22,3,7,8,13,738,37,867,25
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,302,211727,,,Pavle Marinkov,R,188,AUS,19.6,124040,,,Colin Sinclair,R,188,NMI,30.7,7-5 6-2,3,QF,118,2,6,65,36,27,18,10,4,4,5,1,72,46,28,12,10,10,13,648,52,740,37
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,402,206921,,,Scott Jones,R,170,AUS,27.7,209163,,,Emile Hudd,R,193,GBR,25.3,6-4 6-3,3,SF,101,3,5,65,51,35,6,10,3,5,4,3,53,33,18,8,9,4,8,1126,10,738,37
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,401,208013,,,Dane Sweeny,R,170,AUS,24.6,211727,,,Pavle Marinkov,R,188,AUS,19.6,6-1 6-2,3,SF,80,2,0,51,32,24,13,8,2,2,1,2,43,27,15,6,7,2,6,274,194,648,52
2025-M-ITF-AUS-2025-010,M25 Perth,Hard,32,25,20250929,501,208013,,,Dane Sweeny,R,170,AUS,24.6,206921,,,Scott Jones,R,170,AUS,27.7,6-1 6-3,3,F,85,1,3,43,26,20,10,8,0,1,1,1,63,32,17,11,8,6,11,274,194,1126,10
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,106,149117,,,Lorenzo Angelini,U,,ITA,,210129,,,Samuele Pieri,R,,ITA,23.5,6-2 6-1,3,R32,79,2,2,41,28,22,9,7,1,1,0,4,52,35,19,4,8,5,10,1073,12,674,47
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,114,212020,,,Michele Ribecai,U,,ITA,22.6,134389,,,Tim Handel,R,188,GER,28.9,3-6 6-2 6-3,3,R32,156,3,2,91,50,30,21,13,9,14,4,5,91,48,31,15,13,7,14,537,74,758,35
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,115,213927,,,Gabriele Crivellaro,U,,ITA,18.4,210223,,,Leonardo Rossi,R,180,ITA,23.1,7-6(2) 6-2,3,R32,105,7,2,68,43,32,15,10,3,4,1,8,59,34,27,8,10,1,4,1559,3,773,34
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,105,211533,,,Gianluca Cadenasso ,R,178,ITA,20.9,209907,,,Viacheslav Bielinskyi,R,71,UKR,21.8,4-6 6-3 6-3,3,R32,136,5,3,88,58,41,14,14,4,7,1,2,81,51,32,14,14,2,7,461,94,374,132
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,112,210042,,,Gabriele Piraino,L,188,ITA,21.8,213001,,,Mika Petkovic,U,,GER,18.7,6-4 2-6 6-4,3,R32,147,5,3,79,49,36,12,14,6,10,5,0,89,53,37,17,14,2,6,360,138,807,31
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,103,209937,,,Giorgio Tabacco,R,203,ITA,22.1,208285,,,Fausto Tabacco,R,183,ITA,23.3,6-3 6-4,3,R32,108,0,3,62,30,21,15,10,1,4,0,4,55,33,16,10,9,2,7,842,27,741,37
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,102,213003,,,Pierluigi Basile,R,,ITA,18.7,213360,,,Niels Mcdonald,U,,GER,17.6,6-1 6-4,3,R32,93,5,6,60,40,28,6,8,3,6,2,9,63,42,19,7,9,7,14,656,50,1048,12
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,104,202235,,,Jacopo Berrettini,R,193,ITA,26.8,211391,,,Iannis Miletich,U,,ITA,20.0,6-3 6-1,3,R32,95,1,7,55,32,26,9,8,4,5,2,2,53,18,12,13,8,8,13,392,124,737,38
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,107,211323,,,Jacopo Bilardo,R,183,ITA,20.9,200070,,,Kirill Kivattsev,R,193,RUS,27.9,4-6 6-1 6-2,3,R32,132,2,3,77,48,36,18,13,4,5,3,7,73,47,31,10,12,4,8,1139,10,619,57
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,101,207415,,,Daniel Michalski,R,180,POL,25.7,206749,,,Niccolo Catini,R,178,ITA,27.8,6-1 6-2,3,R32,90,1,2,41,19,16,17,8,0,0,0,2,49,30,16,7,7,3,7,338,151,783,33
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,110,200255,,,Alexander Weis,R,188,ITA,28.4,200713,,,Federico Iannaccone,R,183,ITA,26.5,6-3 6-4,3,R32,103,0,3,59,31,24,16,10,2,3,1,0,50,38,22,7,9,2,5,482,88,624,56
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,116,206867,,,Tommaso Compagnucci,R,173,ITA,25.9,207491,,,Sandro Kopp,R,185,AUT,25.3,4-6 7-6(4) 6-2,3,R32,209,5,4,127,69,44,32,15,10,12,2,3,106,65,43,20,15,3,6,500,84,340,151
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,109,132831,,,Giovanni Oradini,L,188,ITA,28.0,208071,,,Oleksii Krutykh,R,185,UKR,25.5,7-6(3) 6-4,3,R32,134,4,1,78,46,35,17,11,6,7,3,4,75,43,31,15,11,5,7,585,63,458,95
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,113,208401,,,Giannicola Misasi,U,,ITA,25.0,209191,,,Oleksandr Ovcharenko,R,185,UKR,23.9,6-4 2-6 6-3,3,R32,164,6,2,89,53,38,19,13,8,10,3,1,82,57,35,17,14,3,6,1010,15,393,124
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,108,105413,,,Andrej Martin,R,183,SVK,36.0,212071,,,Kasra Rahmani,U,,IRI,19.0,6-4 3-6 6-4,3,R32,157,6,5,91,47,37,22,14,4,6,3,1,103,57,40,23,15,10,13,380,130,877,24
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,111,210285,,,Sebastian Sorger,R,180,AUT,19.7,212461,,,Daniele Rapagnetta,R,,ITA,18.8,7-6(3) 6-4,3,R32,118,4,6,78,51,35,14,11,6,9,2,1,80,46,27,17,11,6,10,603,59,985,16
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,202,202235,,,Jacopo Berrettini,R,193,ITA,26.8,209937,,,Giorgio Tabacco,R,203,ITA,22.1,6-2 6-1,3,R16,89,1,0,56,29,19,18,8,4,4,1,2,49,23,13,9,7,1,5,392,124,842,27
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,204,105413,,,Andrej Martin,R,183,SVK,36.0,211323,,,Jacopo Bilardo,R,183,ITA,20.9,7-6(0) 4-6 7-5,3,R16,212,2,8,128,70,46,24,17,14,21,2,5,128,81,45,22,17,10,17,380,130,1139,10
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,207,212020,,,Michele Ribecai,U,,ITA,22.6,208401,,,Giannicola Misasi,U,,ITA,25.0,6-2 6-3,3,R16,95,1,2,42,24,19,10,8,0,1,0,1,60,33,16,14,9,2,7,537,74,1010,15
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,205,200255,,,Alexander Weis,R,188,ITA,28.4,132831,,,Giovanni Oradini,L,188,ITA,28.0,6-4 1-6 6-3,3,R16,166,3,5,91,52,35,18,13,4,8,2,3,88,55,38,12,13,9,13,482,88,585,63
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,201,207415,,,Daniel Michalski,R,180,POL,25.7,213003,,,Pierluigi Basile,R,,ITA,18.7,6-2 4-6 6-3,3,R16,171,,,,,,,,,,,,,,,,,,,338,151,656,50
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,203,211533,,,Gianluca Cadenasso ,R,178,ITA,20.9,149117,,,Lorenzo Angelini,U,,ITA,,6-4 6-1,3,R16,97,0,6,64,33,23,15,9,4,6,0,1,57,40,22,5,8,5,10,461,94,1073,12
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,208,206867,,,Tommaso Compagnucci,R,173,ITA,25.9,213927,,,Gabriele Crivellaro,U,,ITA,18.4,6-1 6-3,3,R16,91,3,0,52,39,28,5,8,4,6,0,3,53,31,17,5,8,2,8,500,84,1559,3
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,206,210042,,,Gabriele Piraino,L,188,ITA,21.8,210285,,,Sebastian Sorger,R,180,AUT,19.7,6-4 6-4,3,R16,107,0,6,71,37,28,15,10,8,10,1,9,66,37,23,13,10,4,8,360,138,603,59
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,304,212020,,,Michele Ribecai,U,,ITA,22.6,206867,,,Tommaso Compagnucci,R,173,ITA,25.9,6-1 6-4,3,QF,97,0,0,51,30,18,14,9,1,3,2,1,65,45,23,7,8,5,10,537,74,500,84
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,303,210042,,,Gabriele Piraino,L,188,ITA,21.8,200255,,,Alexander Weis,R,188,ITA,28.4,3-0 RET,3,QF,,0,0,4,3,3,1,1,0,0,0,2,20,6,3,5,2,5,7,360,138,482,88
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,302,211533,,,Gianluca Cadenasso ,R,178,ITA,20.9,105413,,,Andrej Martin,R,183,SVK,36.0,6-0 4-6 6-4,3,QF,147,3,7,102,63,44,12,13,12,16,0,5,88,42,24,22,13,10,17,461,94,380,130
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,301,207415,,,Daniel Michalski,R,180,POL,25.7,202235,,,Jacopo Berrettini,R,193,ITA,26.8,6-4 6-4,3,QF,112,1,2,58,32,22,13,10,2,4,0,5,65,40,24,10,10,4,8,338,151,392,124
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,402,212020,,,Michele Ribecai,U,,ITA,22.6,210042,,,Gabriele Piraino,L,188,ITA,21.8,2-6 6-1 6-2,3,SF,153,1,2,78,44,28,19,12,6,9,1,1,78,46,25,15,11,10,15,537,74,360,138
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,401,207415,,,Daniel Michalski,R,180,POL,25.7,211533,,,Gianluca Cadenasso ,R,178,ITA,20.9,6-3 6-1,3,SF,87,2,0,45,29,23,11,8,2,2,0,1,55,39,23,3,8,3,7,338,151,461,94
2025-M-ITF-ITA-2025-037,M25 Santa Margherita di Pula,Clay,32,25,20250929,501,207415,,,Daniel Michalski,R,180,POL,25.7,212020,,,Michele Ribecai,U,,ITA,22.6,6-3 7-5,3,F,123,0,0,67,35,22,15,11,6,10,0,3,64,34,19,9,10,5,11,338,151,537,74
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,103,210498,,,Gerard Campana Lee,R,183,KOR,20.9,212749,,,Andres Santamarta Roig,R,,ESP,18.6,6-0 4-6 6-3,3,R32,143,0,6,68,43,29,12,13,1,5,2,5,81,53,24,13,12,4,11,584,63,672,47
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,110,206325,,,Pedro Vives Marcos,R,178,ESP,24.4,212141,,,Eduardo Pobes,U,,ESP,,6-0 6-2,3,R32,66,3,3,37,20,17,11,7,0,0,0,1,45,26,10,9,7,2,7,579,63,,
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,104,208025,,,Alex Martinez,R,185,ESP,24.5,209887,,,Liam Gavrielides,R,188,GER,21.6,7-5 6-7(4) 6-2,3,R32,189,4,3,116,80,60,13,16,8,11,1,2,101,60,38,19,16,7,13,552,69,1903,1
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,116,123809,,,Ivan Gakhov,L,191,RUS,28.9,210032,,,Pierre Antoine Tailleu,R,183,FRA,22.0,7-6(5) 4-6 6-2,3,R32,147,3,4,87,48,39,20,15,1,4,2,3,89,40,28,26,15,2,6,288,182,1793,2
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,102,212978,,,Izan Almazan Valiente,U,,ESP,19.5,212259,,,Benjamin Thomas George,L,178,CAN,22.7,6-3 6-4,3,R32,91,0,3,57,39,24,10,10,0,3,0,2,56,40,21,7,9,2,7,1043,13,908,21
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,105,207732,,,Miguel Damas,R,208,ESP,25.7,210200,,,Yanaki Milev,R,180,BUL,21.4,6-4 4-6 6-4,3,R32,212,1,4,125,84,49,22,15,12,16,3,7,118,75,42,24,15,12,17,344,149,708,42
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,109,207704,,,Alex Marti Pujolras,R,185,ESP,26.6,208057,,,Diego Fernandez Flores,R,185,CHI,24.9,6-4 6-2,3,R32,99,2,0,51,34,29,8,9,1,2,0,2,69,48,23,12,9,7,11,423,110,1010,15
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,114,208866,,,Leonid Sheyngezikht,R,188,BUL,24.9,211762,,,David Naharro,U,,ESP,22.0,6-2 6-4,3,R32,106,0,1,61,43,32,9,9,4,4,1,0,53,46,27,3,9,2,5,1476,4,1415,4
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,107,121264,,,Oscar Jose Gutierrez,R,170,BRA,32.4,209973,,,Edouard Villoslada,R,180,FRA,25.6,6-2 6-7(5) 6-4,3,R32,178,0,3,89,68,42,9,15,1,6,1,7,101,72,41,6,15,2,10,945,19,1274,6
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,106,133997,,,Sergi Perez Contri,L,175,ESP,27.6,200330,,,Tomas Curras Abasolo,R,173,ESP,25.4,7-5 7-5,3,R32,113,3,3,69,53,30,8,12,4,9,0,1,66,55,26,6,12,4,11,618,57,824,29
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,115,200572,,,Nick Hardt,R,185,DOM,25.0,213898,,,Richard Antoni,U,,GER,,6-3 6-2,3,R32,105,1,2,58,41,27,11,8,3,4,3,10,67,36,22,10,9,6,11,723,39,1424,4
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,108,209322,,,Martin Krumich,R,188,CZE,22.7,207490,,,Carlos Lopez Montagud,R,180,ESP,25.2,6-4 6-2,3,R32,114,1,2,75,43,25,14,9,9,13,0,1,51,37,17,2,9,1,8,505,82,568,66
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,113,207764,,,Ryan Nijboer,R,180,NED,26.1,212306,,,Ignacio Parisca,U,,VEN,20.1,6-3 7-6(9),3,R32,143,1,4,89,59,42,16,11,3,4,1,0,69,51,33,12,10,0,2,434,104,926,20
2025-M-ITF-ESP-2025-044,M25 Zaragoza,Clay,32,25,20250929,112,202199,,,Carlos Sanchez Jover,L,173,ESP,25.1,202148,,,Michiel De Krom,R,183,NED,27.2,7-6(1) 6-3,3,R32,116,1,2,69,46,32,12,11,2,5,2,4,73,46,24,13,10,8,12,316,167,632,55
